id,name,investor,total_scale_area,operating_time,start_year,price,building_density,address,address_code,ward_commune,district,city,type_ward,type_district,type_city,city_code,economic_zone,latitude,longitude
293,Khu công nghiệp An Nhựt Tân,Công Ty TNHH An Nhựt Tân Long An (Cập Nhật 2020) ,9.84 ha, ,2021,180 USD/m2 Chưa bao gồm VAT,60 (%),"Trên Tỉnh Lộ 832 Thuộc Xã Tân Bình, Phường An Nhựt Tân, Huyện Tân Trụ, Tỉnh Long An ",28078,Xã Tân Bình,Huyện Tân Trụ,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,,
293,,,, , ,,,"Trên Tỉnh Lộ 832 Thuộc Xã Tân Bình, Phường An Nhựt Tân, Huyện Tân Trụ, Tỉnh Long An ",28078,Xã Tân Bình,Huyện Tân Trụ,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,,
294,Khu Kinh tế Đông Nam - Quảng Trị,DONGNAM - EZ - QT,23792ha, ,2019,50 USD/m2 Chưa bao gồm VAT,60 (%),"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19630,Xã Triệu Vân,Huyện Triệu Phong,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19639,Xã Triệu Trạch,Huyện Triệu Phong,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19654,Xã Triệu Sơn,Huyện Triệu Phong,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19633,Xã Triệu Phước,Huyện Triệu Phong,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19651,Xã Triệu Lăng,Huyện Triệu Phong,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19627,Xã Triệu An,Huyện Triệu Phong,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19696,Xã Hải Quế,Huyện Hải Lăng,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19741,Xã Hải Khê,Huyện Hải Lăng,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19699,Xã Hải Hưng,Huyện Hải Lăng,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19711,Xã Hải Dương,Huyện Hải Lăng,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19687,Xã Hải Ba,Huyện Hải Lăng,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,,,, , ,,,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19684,Xã Hải An,Huyện Hải Lăng,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19531,Xã Gio Việt,Huyện Gio Linh,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19552,Xã Gio Quang,Huyện Gio Linh,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19543,Xã Gio Mai,Huyện Gio Linh,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19519,Xã Gio Hải,Huyện Gio Linh,Tỉnh Quảng Trị,Xã,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
294,, , , , , , ,"Triệu Phong, Hải Lăng và Gio Linh - tỉnh Quảng Trị",19496,Thị trấn Cửa Việt,Huyện Gio Linh,Tỉnh Quảng Trị,Thị trấn,Huyện,Tỉnh,45,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
295,Khu công nghiệp An Phát Complex - Hải Dương,ANPHATCOMPLEX-IP-HD,"46,4 ha", ,2007,80 USD/m2 Giá chưa bao gồm VAT,60 (%),"Tứ Minh, thành phố Hải Dương, Hải Dương",10540,Phường Tứ Minh,Thành phố Hải Dương,Tỉnh Hải Dương,Phường,Thành phố,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,20.928895,106.2816524
296,Khu công nghiệp An Hiệp - Tỉnh Bến Tre,ANHIEP-IP-BT,72ha,2058,2008,30 USD/m2 Giá thuê chưa bao gồm VAT,60 (%),"xã An Hiệp, huyện Châu Thành, tỉnh Bến Tre",28855,Xã Tường Đa,Huyện Châu Thành,Tỉnh Bến Tre,Xã,Huyện,Tỉnh,83,ĐỒNG BẰNG SÔNG CỬU LONG,,
297,Khu công nghiệp An Nghiệp,ANNGHIEP-IP-ST,243 ha,2055,2005,65 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã An Hiệp, Huyện Châu Thành, Tỉnh Sóc Trăng",31594,Xã An Hiệp,Huyện Châu Thành,Tỉnh Sóc Trăng,Xã,Huyện,Tỉnh,94,ĐỒNG BẰNG SÔNG CỬU LONG,9.6536293,105.936549
298,Khu công nghiệp Thành Thành Công - Tây Ninh,THANHTHANHCONG-IP-TN,1020ha,2019,2009,85 USD/m2 giá chưa bao gồm VAT,65 (%),"xã An Hòa, huyện Trảng Bàng, tỉnh Tây Ninh",25735,Phường An Hòa,Thị xã Trảng Bàng,Tỉnh Tây Ninh,Phường,Thị xã,Tỉnh,72,ĐÔNG NAM BỘ,,
299,Khu công nghiệp An Phú - Phú Yên,ANPHU-IP-PY,68.4ha, , ,0 USD/m2 Chưa bao gồm VAT,60 (%),"xã An Phú, TP Tuy Hòa, tỉnh Phú Yên",22162,Xã An Phú,Thành phố Tuy Hoà,Tỉnh Phú Yên,Xã,Thành phố,Tỉnh,54,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
300,Khu công nghiệp An Định,ANDINH-IP-VL,200 ha, , ,0 USD/m2 Giá thuê chưa bao gồm VAT,70 (%),"xã An Phước, huyện Mang Thít, tỉnh Vĩnh Long",29629,Xã An Phước,Huyện Mang Thít,Tỉnh Vĩnh Long,Xã,Huyện,Tỉnh,86,ĐỒNG BẰNG SÔNG CỬU LONG,10.2042204,106.1376712
301,Khu công nghiệp Giao Long - Tỉnh Bến Tre,GIAOLONG-IP-BT,164.3ha,2055,2005,30 USD/m2 Giá thuê chưa bao gồm VAT,60 (%),"xã An Phước,huyện Châu Thành, Tỉnh Bến Tre",28828,Xã An Phước,Huyện Châu Thành,Tỉnh Bến Tre,Xã,Huyện,Tỉnh,83,ĐỒNG BẰNG SÔNG CỬU LONG,10.2865869,106.4009998
302,Khu công nghiệp An Tây - Bình Dương,ANTAY-IP-BD,500ha, ,2007,30 USD/m2 Chưa bao gồm VAT,60 (%),"Xã An Tây, thị xã Bến Cát, tỉnh Bình Dương",25843,Xã An Tây,Thành phố Bến Cát,Tỉnh Bình Dương,Xã,Thành phố,Tỉnh,74,ĐÔNG NAM BỘ,,
303,Khu công nghiệp Phú An Thạnh - PAT IP Long An,Công ty Cổ phần Phú An Thạnh (PAT JSC),352.7511 ha,2057,2007,168 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã An Thạnh, Huyện Bến Lức, Tỉnh Long An",28012,Xã An Thạnh,Huyện Bến Lức,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,10.6516575,106.4712271
304,Khu Chế xuất Linh Trung 3 - Tây Nin,LINHTRUNG3-IP-TN,203.8ha,2052,2002,80 USD/m2 giá chưa bao gồm VAT,60 (%),"xã An Tịnh, huyện Tràng Bảng, tỉnh Tây Ninh",25732,Xã An Tịnh,Thị xã Trảng Bàng,Tỉnh Tây Ninh,Xã,Thị xã,Tỉnh,72,ĐÔNG NAM BỘ,,
305,Khu công nghiệp Âu Lâu - Yên Bái,AULAU-IP-YB,120ha, ,2012,30 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Âu Lâu, thành phố Yên Bái, tỉnh Yên Bái",04540,Xã Âu Lâu,Thành phố Yên Bái,Tỉnh Yên Bái,Xã,Thành phố,Tỉnh,15,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
306,Khu công nghiệp Bá Thiện II,Công ty TNHH Vina - CPK,"308,83 ha",2059,2009,100 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Bá Hiển, Xã Thiện Kế và Xã Trung Mỹ, huyện Bình Xuyên, tĩnh Vĩnh Phúc",08938,Xã Trung Mỹ,Huyện Bình Xuyên,Tỉnh Vĩnh Phúc,Xã,Huyện,Tỉnh,26,ĐỒNG BẰNG SÔNG HỒNG,,
306,, , , , , , ,"Xã Bá Hiển, Xã Thiện Kế và Xã Trung Mỹ, huyện Bình Xuyên, tĩnh Vĩnh Phúc",08947,Xã Thiện Kế,Huyện Bình Xuyên,Tỉnh Vĩnh Phúc,Xã,Huyện,Tỉnh,26,ĐỒNG BẰNG SÔNG HỒNG,,
306,,,, , ,,,"Xã Bá Hiển, Xã Thiện Kế và Xã Trung Mỹ, huyện Bình Xuyên, tĩnh Vĩnh Phúc",08944,Thị trấn Bá Hiến,Huyện Bình Xuyên,Tỉnh Vĩnh Phúc,Thị trấn,Huyện,Tỉnh,26,ĐỒNG BẰNG SÔNG HỒNG,,
307,Khu công nghiệp Ba Sao - Tỉnh Đồng Tháp,BASAO-IP-ĐT,148.3ha, , ,0 USD/m2 Giá thuê chưa bao gồm VAT,70 (%),"xã Ba Sao, huyện Cao Lãnh, tỉnh Đồng Tháp",30085,Xã Ba Sao,Huyện Cao Lãnh,Tỉnh Đồng Tháp,Xã,Huyện,Tỉnh,87,ĐỒNG BẰNG SÔNG CỬU LONG,10.5276246,105.6743808
308,Khu công nghiệp Thái Hà - Tỉnh Hà Nam,THAIHA-IP-HNA,380 ha,2069,2019,85 USD/m2 Giá chưa bao gồm VAT,60 (%),"xã Bắc Lý, Nhân Đạo, Chân Lý thuộc huyện Lý Nhân, tỉnh Hà Nam",13594,Xã Trần Hưng Đạo,Huyện Lý Nhân,Tỉnh Hà Nam,Xã,Huyện,Tỉnh,35,ĐỒNG BẰNG SÔNG HỒNG,,
308,, , , , , , ,"xã Bắc Lý, Nhân Đạo, Chân Lý thuộc huyện Lý Nhân, tỉnh Hà Nam",13576,Xã Chân Lý,Huyện Lý Nhân,Tỉnh Hà Nam,Xã,Huyện,Tỉnh,35,ĐỒNG BẰNG SÔNG HỒNG,,
308,,,, , ,,,"xã Bắc Lý, Nhân Đạo, Chân Lý thuộc huyện Lý Nhân, tỉnh Hà Nam",13588,Xã Bắc Lý,Huyện Lý Nhân,Tỉnh Hà Nam,Xã,Huyện,Tỉnh,35,ĐỒNG BẰNG SÔNG HỒNG,,
309,Khu công nghiệp Minh Quang,TNI Holdings Việt Nam,"153,7 ha",2058, ,120 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Bạch Sam, thị xã Mỹ Hào, tỉnh Hưng Yên",12124,Phường Bạch Sam,Thị xã Mỹ Hào,Tỉnh Hưng Yên,Phường,Thị xã,Tỉnh,33,ĐỒNG BẰNG SÔNG HỒNG,,
310,Khu công nghiệp Bình Đông,BINHDONG-IP-TG,"211,96ha",2072,2022,0 USD/m2,70 (%),"xã Bình Đông, thị xã Gò Công, tỉnh Tiền Giang",28708,Xã Bình Đông,Thành phố Gò Công,Tỉnh Tiền Giang,Xã,Thành phố,Tỉnh,82,ĐỒNG BẰNG SÔNG CỬU LONG,10.357094,106.55871482501723
311,Khu công nghiệp Đông Nam - Thành phố Hồ Chí Minh,DONGNAM-IP-HCM,342.53ha, ,2008,100 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Bình Mỹ và Hòa Phú, huyện Củ Chi, thành phố Hồ Chí Minh",27544,Xã Hòa Phú,Huyện Củ Chi,Thành phố Hồ Chí Minh,Xã,Huyện,Thành phố,79,ĐÔNG NAM BỘ,,
311,,,, , ,,,"Xã Bình Mỹ và Hòa Phú, huyện Củ Chi, thành phố Hồ Chí Minh",27550,Xã Bình Mỹ,Huyện Củ Chi,Thành phố Hồ Chí Minh,Xã,Huyện,Thành phố,79,ĐÔNG NAM BỘ,,
312,Khu công nghiệp Đông Thăng Bình - Quảng Nam,DONGTHANGBINH-IP-QNA,120ha, , ,20 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Bình Phục, huyện Thăng Bình, tỉnh Quảng Nam",20803,Xã Bình Phục,Huyện Thăng Bình,Tỉnh Quảng Nam,Xã,Huyện,Tỉnh,49,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
313,Khu Đô thị công nghiệp Dung Quất - Quảng Ngãi,DUNGQUAT-IP-QNG,1303ha, ,2016,"50 USD/m2 Không thay đổi trong vòng 2 năm, chưa bao gồm VAT",70 (%),"Xã Bình Thạnh, huyện Bình Sơn, tỉnh Quảng Ngãi",21046,Xã Bình Thạnh,Huyện Bình Sơn,Tỉnh Quảng Ngãi,Xã,Huyện,Tỉnh,51,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
314,CỤM Công nghiệp Kiên Lương - Kiên Giang,KIENLUONG - Iz - KG,100ha, , ,0 USD/m2 không thay đổi trong vòng 2 năm,60 (%),"Xã Bình Trị, huyện Kiên Lương, tỉnh Kiên Giang",30809,Xã Bình Trị,Huyện Kiên Lương,Tỉnh Kiên Giang,Xã,Huyện,Tỉnh,91,ĐỒNG BẰNG SÔNG CỬU LONG,10.181935,104.6704602
315,Khu Công nghiệp Kiên Lương 2 - Kiên Giang,KIENLUONG II - IP - KG,100ha, , ,30 USD/m2 Chưa bao gồm VAT,60 (%),"xã Bình Trị, huyện Kiên Lương, tỉnh Kiên Giang",30809,Xã Bình Trị,Huyện Kiên Lương,Tỉnh Kiên Giang,Xã,Huyện,Tỉnh,91,ĐỒNG BẰNG SÔNG CỬU LONG,10.181935,104.6704602
316,Khu công nghiệp Cẩm Điền - Lương Điền,Công ty TNHH VSIP Hải Dương,150 ha,2058,2008,125 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Cẩm Điền, huyện Cẩm Giàng, tỉnh Hải Dương",10933,Xã Phúc Điền,Huyện Cẩm Giàng,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
317,Khu công nghiệp Chấn Hưng,Công ty CP Tập đoàn FLC,"129,75 ha",2064,2014,0 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Chấn Hưng, huyện Vĩnh Tường, tỉnh Vĩnh Phúc",09085,Xã Chấn Hưng,Huyện Vĩnh Tường,Tỉnh Vĩnh Phúc,Xã,Huyện,Tỉnh,26,ĐỒNG BẰNG SÔNG HỒNG,,
318,Khu công nghiệp Hòa Phú,Công ty TNHH Hoà Phú Invest,"207,45 ha",2066,2016,140 USD/m2 Giá thuê chưa bao gồm VAT,70 (%),"Xã Châu Minh, Mai Đình và Hương Lâm, huyện Hiệp Hòa, tỉnh Bắc Giang",07885,Xã Mai Đình,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Xã,Huyện,Tỉnh,24,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
318,, , , , , , ,"Xã Châu Minh, Mai Đình và Hương Lâm, huyện Hiệp Hòa, tỉnh Bắc Giang",07876,Xã Hương Lâm,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Xã,Huyện,Tỉnh,24,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
318,,,, , ,,,"Xã Châu Minh, Mai Đình và Hương Lâm, huyện Hiệp Hòa, tỉnh Bắc Giang",07882,Xã Châu Minh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Xã,Huyện,Tỉnh,24,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
319,Khu công nghiệp Quế Võ II - Giai đoạn 2 - Bắc Ninh,QV2GD2-IP-BN,286.67ha,2071,2021,130 USD/m2 Giá chưa bao gồm VAT,70 (%),"xã Châu Phong và xã Đức Long, huyện Quế Võ, tỉnh Bắc Ninh",09310,Xã Đức Long,Thị xã Quế Võ,Tỉnh Bắc Ninh,Xã,Thị xã,Tỉnh,27,ĐỒNG BẰNG SÔNG HỒNG,,
319,,,, , ,,,"xã Châu Phong và xã Đức Long, huyện Quế Võ, tỉnh Bắc Ninh",09292,Xã Châu Phong,Thị xã Quế Võ,Tỉnh Bắc Ninh,Xã,Thị xã,Tỉnh,27,ĐỒNG BẰNG SÔNG HỒNG,,
320,Khu công nghiệp Cù Bị,CUBIIP-BARIAVUNGTAU,3000ha, , ,0 USD/m2,0 (%),"Xã Cù Bị, Huyện Châu Đức, Tỉnh Bà Rịa - Vũng Tàu",26599,Xã Cù Bị,Huyện Châu Đức,Tỉnh Bà Rịa - Vũng Tàu,Xã,Huyện,Tỉnh,77,ĐÔNG NAM BỘ,10.7339418,107.1854217
321,Khu công nghiệp Đá Bạc,DABAC-IP-BRVT,295ha,2065,2015,30 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Đá Bạc, Huyện Châu Đức, Tỉnh Bà Rịa - Vũng Tàu",26614,Xã Đá Bạc,Huyện Châu Đức,Tỉnh Bà Rịa - Vũng Tàu,Xã,Huyện,Tỉnh,77,ĐÔNG NAM BỘ,10.5944417,107.2798071
322,Khu công nghiệp Đồng Văn IV,Tổng công ty Viglacera,300 ha,2066,2016,120 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Đại Cương, Nhật Tân và Nhật Tựu, huyện Kim Bảng, tỉnh Hà Nam",13399,Xã Nhật Tựu,Huyện Kim Bảng,Tỉnh Hà Nam,Xã,Huyện,Tỉnh,35,ĐỒNG BẰNG SÔNG HỒNG,,
322,, , , , , , ,"Xã Đại Cương, Nhật Tân và Nhật Tựu, huyện Kim Bảng, tỉnh Hà Nam",13402,Xã Nhật Tân,Thị xã Kim Bảng,Tỉnh Hà Nam,Xã,Thị xã,Tỉnh,35,ĐỒNG BẰNG SÔNG HỒNG,,
322,,,, , ,,,"Xã Đại Cương, Nhật Tân và Nhật Tựu, huyện Kim Bảng, tỉnh Hà Nam",13390,Xã Đại Cương,Thị xã Kim Bảng,Tỉnh Hà Nam,Xã,Thị xã,Tỉnh,35,ĐỒNG BẰNG SÔNG HỒNG,,
323,Khu công nghiệp Đại Hiệp - Quảng Nam,DAIHIEP-IP-QNA,809ha, , ,20 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Đại Hiệp, huyện Đại Lộc, tỉnh Quảng Nam",20524,Xã Đại Hiệp,Huyện Đại Lộc,Tỉnh Quảng Nam,Xã,Huyện,Tỉnh,49,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
324,Khu công nghiêệp Cổ Chiên - Trà Vinh,COCHIEN-IP-TV,200ha, , ,50 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Đại Phước, huyện Càng Long, tỉnh Trà Vinh",29296,Xã Đại Phước,Huyện Càng Long,Tỉnh Trà Vinh,Xã,Huyện,Tỉnh,84,ĐỒNG BẰNG SÔNG CỬU LONG,9.9949711,106.2897206
325,Khu công nghiệp Hỗ Trợ Nam Hà Nội Giai đoạn 2,NAMHOTROHANOIIP-HANOI-GD2,368ha, , ,0 USD/m2,60 (%),"xã Đại Xuyên, huyện Phú Xuyên, Hà Nội",10336,Xã Đại Xuyên,Huyện Phú Xuyên,Thành phố Hà Nội,Xã,Huyện,Thành phố,1,ĐỒNG BẰNG SÔNG HỒNG,20.6968543,105.9147586
326,Khu công nghiệp Hỗ Trợ Nam Hà Nội Giai đoạn 1,HOTRONAMHANOIIP-HANOI,76.92ha,2063,2013,0 USD/m2,60 (%),"xã Đại Xuyên, huyện Phú Xuyên, Hà Nội",10336,Xã Đại Xuyên,Huyện Phú Xuyên,Thành phố Hà Nội,Xã,Huyện,Thành phố,1,ĐỒNG BẰNG SÔNG HỒNG,20.6968543,105.9147586
327,Khu công nghiệp Bình Vàng - Hà Giang,BINHVANG-IP-HG,255ha, ,2014,60 USD/m2 không thay đổi trong vòng 2 năm,60 (%),"Xã Đạo Đức, huyện Vị Xuyên, tỉnh Hà Giang",00955,Xã Đạo Đức,Huyện Vị Xuyên,Tỉnh Hà Giang,Xã,Huyện,Tỉnh,2,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
328,Khu công nghiệp Điềm Thụy (Khu B) - Tỉnh Thái Nguyên,DIEMTHUY-IP-TN,170ha,2059,2009,65 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Điềm Thụy và Xã Thượng Đình, huyện Phú Bình, tỉnh Thái Nguyên",05932,Xã Thượng Đình,Huyện Phú Bình,Tỉnh Thái Nguyên,Xã,Huyện,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
328,,,, , ,,,"Xã Điềm Thụy và Xã Thượng Đình, huyện Phú Bình, tỉnh Thái Nguyên",05941,Xã Điềm Thụy,Huyện Phú Bình,Tỉnh Thái Nguyên,Xã,Huyện,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
329,Khu công nghiệp Điềm Thụy (Khu A) - Tỉnh Thái Nguyên,DIEMTHUYA-IP-TN,180ha,2061,2011,50 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Điềm Thụy, Phú Bình, Thái Nguyên",05941,Xã Điềm Thụy,Huyện Phú Bình,Tỉnh Thái Nguyên,Xã,Huyện,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
330,Khu công nghiệp Trảng Nhật - Quảng Nam,TRANGNHAT-IP-QNA,50ha, ,2009,20 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Điện Hòa và Điện Thắng, huyện Điện Bàn, tỉnh Quảng Nam", ,Xã Điện Thắng,Thị xã Điện Bàn,Tỉnh Quảng Nam,Xã,Thị xã,Tỉnh,49,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
330,,,, , ,,,"Xã Điện Hòa và Điện Thắng, huyện Điện Bàn, tỉnh Quảng Nam",20557,Xã Điện Hòa,Thị xã Điện Bàn,Tỉnh Quảng Nam,Xã,Thị xã,Tỉnh,49,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
331,Khu công nghiệp Deep C Hải Phòng III,Công ty Cổ phần Khu công nghiệp Đình Vũ,"526,81 ha",2064,2014,135 USD/m2 Giá chưa bao gồm VAT,70 (%),"Xã Đồng Bài, xã Văn Phong và thị trấn Cát Hải, huyện Cát Hải, thành phố Hải Phòng",11929,Xã Văn Phong,Huyện Cát Hải,Thành phố Hải Phòng,Xã,Huyện,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
331,,,, , ,,,"Xã Đồng Bài, xã Văn Phong và thị trấn Cát Hải, huyện Cát Hải, thành phố Hải Phòng",11923,Xã Đồng Bài,Huyện Cát Hải,Thành phố Hải Phòng,Xã,Huyện,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
331,, , , , , , ,"Xã Đồng Bài, xã Văn Phong và thị trấn Cát Hải, huyện Cát Hải, thành phố Hải Phòng",11917,Thị trấn Cát Hải,Huyện Cát Hải,Thành phố Hải Phòng,Thị trấn,Huyện,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
332,Khu công nghiệp Đông Bình - Tỉnh Vĩnh Long,DONGBINH-IP-VL,350ha,2071,2021,0 USD/m2 Giá thuê chưa bao gồm VAT,70 (%),"xã Đông Bình và xã Đông Thành, thị xã Bình Minh, tỉnh Vĩnh Long",29818,Xã Đông Thành,Thị xã Bình Minh,Tỉnh Vĩnh Long,Xã,Thị xã,Tỉnh,86,ĐỒNG BẰNG SÔNG CỬU LONG,,
332,,,, , ,,,"xã Đông Bình và xã Đông Thành, thị xã Bình Minh, tỉnh Vĩnh Long",29812,Xã Đông Bình,Thị xã Bình Minh,Tỉnh Vĩnh Long,Xã,Thị xã,Tỉnh,86,ĐỒNG BẰNG SÔNG CỬU LONG,,
333,Khu công nghiệp Tiền Hải - Thái Bình,TIENHAI-IP-TB,466ha, ,2017,95 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Đông Cơ, Đông Lâm, Tây Giang và Tây Sơn, huyện Tiền Hải, tỉnh Thái Bình",13021,Xã Tây Giang,Huyện Tiền Hải,Tỉnh Thái Bình,Xã,Huyện,Tỉnh,34,ĐỒNG BẰNG SÔNG HỒNG,,
333,, , , , , , ,"Xã Đông Cơ, Đông Lâm, Tây Giang và Tây Sơn, huyện Tiền Hải, tỉnh Thái Bình",13024,Xã Đông Lâm,Huyện Tiền Hải,Tỉnh Thái Bình,Xã,Huyện,Tỉnh,34,ĐỒNG BẰNG SÔNG HỒNG,,
333,,,, , ,,,"Xã Đông Cơ, Đông Lâm, Tây Giang và Tây Sơn, huyện Tiền Hải, tỉnh Thái Bình",13018,Xã Đông Cơ,Huyện Tiền Hải,Tỉnh Thái Bình,Xã,Huyện,Tỉnh,34,ĐỒNG BẰNG SÔNG HỒNG,,
333,, , , , , , ,"Xã Đông Cơ, Đông Lâm, Tây Giang và Tây Sơn, huyện Tiền Hải, tỉnh Thái Bình",12970,Thị trấn Tiền Hải,Huyện Tiền Hải,Tỉnh Thái Bình,Thị trấn,Huyện,Tỉnh,34,ĐỒNG BẰNG SÔNG HỒNG,,
